date,title,stock,sentiment
2018-11-08,DXC Technology  DXC  Q2 Earnings Top  Revenues Lag Estimates,MSFT,1
2018-11-08,Dropbox tops revenue  profit estimates  shares rise,MSFT,1
2018-11-08,Cisco works with Amazon to help businesses run apps in the cloud,MSFT,1
2018-11-07,U S  stocks higher at close of trade  Dow Jones Industrial Average up 2 13 ,MSFT,1
2018-11-07,Microsoft Rises 3 ,MSFT,1
2018-11-07,Crypto Bear Hasn t Stopped Blockchain Corporate Efforts From Thriving,MSFT,0
2018-11-06,Stocks   U S  Futures Fall as Investors Wait for Election Results,MSFT,1
2018-11-06,Judges named to hear government s appeal of AT T Time Warner deal approval,MSFT,1
2018-11-04,Wage Spike Seals December Rate Hike  5 Picks,MSFT,1
2018-11-03,Google s top Washington lobbyist stepping down,MSFT,1
2018-11-02,Apple loses  1 trillion status after soft holiday forecast,MSFT,0
2018-11-02,Applied Optoelectronics  AAOI  Q3 Earnings  What s In Store ,MSFT,1
2018-11-01,Musk shakes up SpaceX in race to make satellite launch window  sources,MSFT,1
2018-11-01,Apple Earnings  Revenue beat in Q4,MSFT,1
2018-11-01,Father of Web says tech giants may have to be split up,MSFT,0
2018-11-01,What To Expect From Alibaba s  BABA  Quarterly Earnings ,MSFT,1
2018-11-01,Baidu Continues To Grow  Investment Opportunity ,MSFT,1
2018-11-01,4 Stocks To Watch On Earnings  Other News,MSFT,0
2018-11-01,Equinix Earnings beat  Revenue Inline In Q3,MSFT,1
2018-10-31,Bright Near Term Outlook For Business Software Services Stocks,MSFT,1
2018-10-31, Microsoft  Nasdaq Join Forces on Blockchain Project ,MSFT,1
2018-10-31,Fiserv Earnings  Revenue miss in Q3,MSFT,0
2018-10-31,Microsoft Rises 3 ,MSFT,1
2018-10-31,Gab com goes offline after Pittsburgh synagogue shooting,MSFT,1
2018-10-31,Google seeks to grant  25 million to AI for  good  projects,MSFT,1
2018-10-31,TE Connectivity Earnings beat  Revenue misses In Q4,MSFT,0
2018-10-30,Cognizant Earnings beat  Revenue Inline In Q3,MSFT,1
2018-10-30,Apple expected to unveil iPads with facial recognition,MSFT,1
2018-10-30,Microsoft  Here s The Trade,MSFT,1
2018-10-30,Electronic Arts Earnings  Revenue beat in Q2,MSFT,1
2018-10-30,Eaton Earnings inline  Revenue misses In Q3,MSFT,0
2018-10-30,Stocks   U S  Futures Rise As GE  Coca Cola Report Earnings,MSFT,1
2018-10-30,How  1 Trillion May End Up Being a Sign of the Top  Taking Stock,MSFT,1
2018-10-29,Stocks   Dow Sinks as Trade Tensions Rattle Investors,MSFT,1
2018-10-29,Microsoft Falls 3 ,MSFT,1
2018-10-29,Red Hat jumps  IBM shares dip on cloud mega merger,MSFT,1
2018-10-29,Booking Holdings becomes latest investor in Southeast Asia s Grab,MSFT,1
2018-10-29,U S  stocks lower at close of trade  Dow Jones Industrial Average down 0 99 ,MSFT,0
2018-10-29,In two sessions   200 billion of FANG market cap up in smoke,MSFT,1
2018-10-28,IBM to acquire software company Red Hat for  34 billion,MSFT,1
2018-10-28,Microsoft second most valuable U S  company,MSFT,1
2018-10-26,Stocks   Amazon  Google Push Dow Lower,MSFT,0
2018-10-26,Microsoft overtakes Amazon as second most valuable U S  company,MSFT,1
2018-10-26,Weak Amazon  Alphabet results ignite growth worries,MSFT,1
2018-10-26,Microsoft Falls 3 ,MSFT,1
2018-10-26,Dow Jones Industrial Average Looks Set For Another Down Week,MSFT,0
2018-10-26,Roper Technologies Earnings  Revenue beat in Q3,MSFT,1
2018-10-26,Dollar nears 10 week high before U S  GDP data,MSFT,0
2018-10-26,Equity Sell Off Resumes On Amazon   Alphabet Misses ,MSFT,0
2018-10-25,Microsoft Rises 5 ,MSFT,1
2018-10-25,Fortive Earnings miss  Revenue Inline In Q3,MSFT,0
2018-10-25,Microsoft guides Q2  Wedbush out positive,MSFT,1
2018-10-25,Stocks   Tesla  Twitter Soar in Pre market  AMD Crashes  Microsoft  Ford Gain,MSFT,0
2018-10-25,Microsoft is gaining ground after earnings,MSFT,1
2018-10-25,Stocks   Wall Street Rises on Strong Earnings Results,MSFT,1
2018-10-25,Amazon Q3  What to watch,MSFT,1
2018-10-25, Stratis  STRAT  Becomes Independent Software Vendor  ISV  for Microsoft ,MSFT,1
2018-10-25,Here s What to Watch in European Stocks This Morning,MSFT,0
2018-10-25,Tech giants seek assurances over Brexit,MSFT,1
2018-10-25,S P 500 Earnings Yield After Wednesday s Drop  6 60 ,MSFT,1
2018-10-25,Microsoft  Old Tech Giant Successfully Transforming A Business Model,MSFT,1
2018-10-24,Microsoft Falls 3 ,MSFT,1
2018-10-24,Any Weakness In Alphabet s Q3 Earnings  That s A Buying Opportunity,MSFT,1
2018-10-24,What s Driving The Tech IPO Surge ,MSFT,1
2018-10-24,Opening Bell  U S  Futures Extend Rout  Equities Signal Top  USD Jumps,MSFT,1
2018-10-24,U S  Dollar Enjoys The Benefit Of The Doubt Amid Choppy Market Activity,MSFT,1
2018-10-24,Microsoft Earnings  Revenue Beat  Shares Climb After Hours,MSFT,1
2018-10-24,Stocks   Dow Rises on Strong Boeing Earnings Results ,MSFT,1
2018-10-24,China Just Saved Asia Stocks From Entering Bear Market Territory,MSFT,1
2018-10-24,Microsoft sales and profit beat estimates on cloud growth,MSFT,1
2018-10-24,Google  Facebook executives meet with UK government over no deal Brexit  Telegraph,MSFT,0
2018-10-23,Day Ahead  Top 3 Things to Watch,MSFT,1
2018-10-23,Momentum Monday   Weak Financials  So So Tech ,MSFT,0
2018-10-23,Microsoft Falls 3 ,MSFT,1
2018-10-23,Stocks   Dow Down  but Claws Back Bulk of 548 Point Slump,MSFT,0
2018-10-23,Tech lunch break  The Susquehanna effect,MSFT,1
2018-10-23,Players on edge for record  1 6 billion jackpot in Mega Millions drawing,MSFT,1
2018-10-23,Web performance software company Cloudflare readies IPO  sources,MSFT,1
2018-10-23,Opening Bell  Gold Jumps As Global Stock Selloff Deepens  WTI Slips,MSFT,1
2018-10-22,Top 5 Things to Know in The Market on Monday,MSFT,1
2018-10-22,Italy relief  China stimulus hopes lift global stocks,MSFT,1
2018-10-22,Q3 Peak Earnings Season Kicks Off Today  Here s What To Expect,MSFT,1
2018-10-22,Opening Bell  China Equity Rally Boosts Global Stocks  WTI Climbs,MSFT,1
2018-10-22,Markets Higher As Chinese Stimulus Hope Overshadows Geopolitical Issues,MSFT,1
2018-10-21,3 Stocks To Watch In The Coming Week  Microsoft  Alphabet  Amazon,MSFT,1
2018-10-20,Google to charge Android partners up to  40 per device for apps  source,MSFT,1
2018-10-19,With market on edge  investors look to tech trio,MSFT,1
2018-10-19,It s Time To Give Up On IBM s Turnaround,MSFT,0
2018-10-19,Reuters  CrowdStrike considers 1H19 IPO,MSFT,1
2018-10-19,Microsoft will tie CEO s pay to LinkedIn performance,MSFT,1
2018-10-19,EU Commission approves Microsoft s acquisition of Github,MSFT,1
2018-10-18,France s OVH to triple spending to take on Google  Amazon in cloud computing,MSFT,1
2018-10-18, QTUM Price Rouses on News of AWS China Partnership ,MSFT,1
2018-10-18,SAP plays down margin fears  prioritizes growth  CFO,MSFT,0
2018-10-17,Search engine Baidu becomes first China firm to join U S  AI ethics group,MSFT,1
2018-10-16,FLM All 32  Team by team NFL notes,MSFT,1
2018-10-16,Predictive Technology Group acquires Regenerative Medical Technologies  Inc ,MSFT,1
2018-10-16,Microsoft Rises 3 ,MSFT,1
2018-10-16,Google to charge smartphone makers for Google Play in Europe,MSFT,1
2018-10-15,Microsoft co founder Paul Allen dies at 65,MSFT,0
2018-10-15,Paul Allen  co founder of Microsoft  dies,MSFT,1
2018-10-15,Microsoft co founder Paul Allen dies of cancer complications at 65,MSFT,0
2018-10-15,Cardinals  Wilks  Jobs  in jeopardy  including mine ,MSFT,0
2018-10-15,Stocks   S P Closes Lower as Tech Sinks,MSFT,0
2018-10-15,IBM announces Multicloud manager,MSFT,1
2018-10-12,Nokia chairman reopens old wounds with new book,MSFT,1
2018-10-12,Wall St  rebounds with technology stocks leading the way,MSFT,1
2018-10-12,Microsoft Looks Cheap Amid Correction And Strong Long Term,MSFT,1
2018-10-12,Stocks   Dow Surges Over 300 Points  Banks Rally After Earnings,MSFT,0
2018-10-12,Microsoft Rises 3 ,MSFT,1
2018-10-12,Stocks  U S  Futures Rise as Investors Look Ahead to Bank Earnings,MSFT,1
2018-10-12,Stocks    Microsoft  JPMorgan  Tesla  Netflix Rise in Pre market ,MSFT,1
2018-10-10,Microsoft Falls 3 ,MSFT,1
2018-10-10,Tanzanian rangers harness new technology to fight poachers,MSFT,1
2018-10-10,Bloomberg  AWS signs  1B in contracts with Symantec  SAP,MSFT,0
2018-10-10,Amazon scraps secret AI recruiting tool that showed bias against women,MSFT,1
2018-10-10,Microsoft makes 60K patents open source for Linux,MSFT,1
2018-10-09,Exclusive  EU privacy chief expects first round of fines under new law by year end,MSFT,1
2018-10-09,Tech stocks get hit for a 3rd straight day,MSFT,0
2018-10-09,Microsoft expands cloud service in push for  10 billion Pentagon contract,MSFT,1
2018-10-09,3 Imminent Special Dividends Ripe For Buying Now  Yields Up To 9 7  ,MSFT,1
2018-10-09,Stocks    Boeing  Microsoft Fall in Pre market  Papa John s Jumps,MSFT,1
2018-10-09,Microsoft s GitHub deal set for EU approval,MSFT,1
2018-10-08,Stocks continue to slump  Nasdaq down another 1 5 ,MSFT,0
2018-10-08,Microsoft testing new game streaming service,MSFT,1
2018-10-08,Exclusive  Microsoft s  7 5 billion GitHub deal set for EU approval   sources,MSFT,1
2018-10-08,Microsoft unveils game streaming service with 2019 public trials,MSFT,1
2018-10-08,Microsoft to invest in Southeast Asian ride hailing firm Grab,MSFT,1
2018-10-08,Watch FANG Stocks for Warning of Fed Mistake  Says Julius Baer,MSFT,0
2018-10-08,Nasdaq drops for third day on global growth worries,MSFT,1
2018-10-08,Google drops out of bidding for  10 billion Pentagon data deal,MSFT,0
2018-10-05,Why Low Cryptocurrency Volatility Is Good For Markets,MSFT,0
2018-10-04,Microsoft Falls 3 02 ,MSFT,1
2018-10-04,U S  stocks lower at close of trade  Dow Jones Industrial Average down 0 75 ,MSFT,0
2018-10-03,Analysis Of ICO Projects From Tokenbox,MSFT,1
2018-10-03,Investors save billions as funds cut fees  fight for market share,MSFT,1
2018-10-03, Blockchain Market Might Reach  7B  Bank of America Says ,MSFT,1
2018-10-01,Microsoft co founder Paul Allen treated again for cancer,MSFT,1
2018-09-28,Volkswagen partners with Microsoft in cloud push,MSFT,1
2018-09-28,Oracle s Kurian to step down as president of product development,MSFT,1
2018-09-28,E ON targets innovations for smart energy future,MSFT,1
2018-09-27,Microsoft Corp  MSFT  Max Upside Short Level Revealed,MSFT,1
2018-09-27, AT T Joins Blockchain Bandwagon with New DLT Solutions ,MSFT,1
2018-09-27,AT T Launches Suite of Enterprise Blockchain Solutions Using Tech From IBM  Microsoft,MSFT,1
2018-09-26,As Microsoft Soars  Here s My Short Trade,MSFT,0
2018-09-26,Cloud firms take aim at Amazon with data pricing pact,MSFT,1
2018-09-25,WANdisco  Expecting An Inflection In The Second Half ,MSFT,1
2018-09-24,SAP  Microsoft and Adobe announce data alliance,MSFT,0
2018-09-24,Microsoft unveils AI focused Azure Data Box,MSFT,1
2018-09-24,World Equestrian Games over but Bellissimo back in saddle,MSFT,0
2018-09-20, Illicit Crypto Mining Jumps 459  This Year  in Part Thanks to Leaked NSA Tool ,MSFT,1
2018-09-20,Amazon adds Echo devices for home and car in bid to dominate voice gadgets,MSFT,1
2018-09-20,Adobe to buy marketing software firm Marketo for  4 75 billion,MSFT,1
2018-09-19,EU Antitrust Regulators to Rule on Microsoft Acquisition of GitHub by Mid October,MSFT,1
2018-09-19,U S  stocks mixed at close of trade  Dow Jones Industrial Average up 0 61 ,MSFT,1
2018-09-19,Global tech firms gear up to fight India s planned data law,MSFT,0
2018-09-19,Coding platform GitLab enters unicorn club after raising  100 million,MSFT,1
2018-09-19,Banks lift S P  Dow  Nasdaq weighed by Microsoft,MSFT,0
2018-09-18,Renault Nissan adopts Android in coup for Google,MSFT,1
2018-09-18,Africa s rapid population growth puts poverty progress at risk  says Gates,MSFT,1
2018-09-18,Microsoft introduces HoloLens to businesses through Dynamics 365 apps,MSFT,1
2018-09-18,U S  tech giants eye AI key to unlock China push,MSFT,0
2018-09-18,Exclusive  Indian police scrutinize major law firm in PNB fraud probe after documents moved,MSFT,0
2018-09-17,Oracle first quarter revenue misses estimates  shares fall,MSFT,0
2018-09-17,EU antitrust ruling on Microsoft buy of GitHub due by October 19,MSFT,1
2018-09-13,Analysis Of ICO Projects From Tokenbox,MSFT,1
2018-09-13,8KMILES Stock  Setting Stage For Incredible Investment,MSFT,1
2018-09-13,Exclusive  Adobe in talks to buy marketing software firm Marketo   sources,MSFT,1
2018-09-13,Microsoft acquires AI startup Lobe,MSFT,1
2018-09-13,AMD Pops But May Be Due For A Pullback,MSFT,0
2018-09-12,As Trump embraces more tariffs  U S  business readies public fight,MSFT,1
2018-09-12,Online firms to risk EU fine if extremist posts linger,MSFT,1
2018-09-12,Trump Tariffs Spark Industry Campaign to De Escalate Trade War,MSFT,1
2018-09-12,EU lawmakers back publishers over tech giants on copyright,MSFT,0
2018-09-12,Trade war takes a heavy toll on Chinese stocks  and investors,MSFT,0
2018-09-11,Internet group backs  national  data privacy approach,MSFT,0
2018-09-11,Google buys into new Finnish wind energy in renewables search,MSFT,1
2018-09-11,Tech  energy stocks lift Wall Street,MSFT,1
2018-09-07,How Do You Get Beyond FANG Stocks ,MSFT,0
2018-09-06,Tech Regs  Trade War Woes And Emerging Market Fears Continue To Weigh,MSFT,0
2018-09-05,Big tech to testify before Senate,MSFT,1
2018-09-05,Nasdaq falls as U S  lawmakers grill Facebook  Twitter executives,MSFT,1
2018-09-05,Microsoft flags dangers to EU of plans to limit data use,MSFT,0
2018-09-05,EU seeks to require internet firms to remove extremist content,MSFT,0
2018-09-05,Microsoft Falls 3 06 ,MSFT,1
2018-09-05,M S recruits Loblaw executive to be new digital boss,MSFT,1
2018-09-05, MEGA nz Chrome Extension Had Malicious Code that Stole Private Keys ,MSFT,0
2018-09-04,Pentagon extends deadline for JEDI cloud contract,MSFT,0
2018-09-04,Amazon eyes Chilean skies as it seeks to datamine the stars,MSFT,1
2018-09-04,Facebook  Nike drag Wall Street lower  trade concerns linger,MSFT,1
2018-09-04,Financials  Trading Like It s 1994  Again ,MSFT,1
2018-09-03,WANdisco  IBM Agreement Expanded  Set For A Strong H2 ,MSFT,1
2018-08-31,Coca Cola quickly brews up Costa  Del Sol  deal with Whitbread,MSFT,1
2018-08-31,Even At Record Highs  Microsoft Is Still A Buy,MSFT,1
2018-08-31,Exclusive  U S  accuses China of  super aggressive  spy campaign on LinkedIn,MSFT,1
2018-08-31,Net veteran  Look to Netflix as route to solve social media ills,MSFT,1
2018-08-30,As Tesla shares fall  Amazon takes over as most shorted U S  stock,MSFT,1
2018-08-30,Investors Have Misdiagnosed Amazon s Push Into The Pharmacy Business,MSFT,0
2018-08-30,Weekly Comic  Amazon Set to Join Exclusive  1 Trillion Club,MSFT,1
2018-08-30,Apple buys startup focused on lenses for AR glasses,MSFT,1
2018-08-30,Microsoft will allow unlimited device installs in Office 365,MSFT,0
2018-08-29, Blockchain Oriented Dfinity Raises Funds From Andreessen Horowitz  Polychain Capital ,MSFT,1
2018-08-29,World stock index at five and a half month high as tech rallies  trade fears wane,MSFT,0
2018-08-29,Short Bets on World s Biggest Tech Stocks Surge to  37 Billion,MSFT,1
2018-08-28,McDonald s And Microsoft  2 Dividend Stocks For Growing Retirement Income ,MSFT,1
2018-08-28,Cloud storage firm Box s shares fall on weak forecast,MSFT,0
2018-08-28,Keywords Studios  Gobo Strengthens Engineering Operations ,MSFT,1
2018-08-27,VMware to acquire startup CloudHealth in push to grow cloud offerings,MSFT,1
2018-08-27,Internet groups urge U S  court to reinstate  net neutrality  rules,MSFT,0
2018-08-26,Has BTC s Bear Market Come To An End ,MSFT,0
2018-08-26,9 Upcoming Dividend Hikes To  Front Run  Today,MSFT,1
2018-08-25,Facebook  Microsoft meet with DHS and FBI for election briefing,MSFT,1
2018-08-24, Old  bull market sputters on while tech inflows slow  BAML,MSFT,0
2018-08-23,Bolton says warned Russian envoy against election meddling in 2018,MSFT,1
2018-08-23,Microsoft faces U S  bribery probe over sales in Hungary  WSJ,MSFT,1
2018-08-23,U S  stocks lower at close of trade  Dow Jones Industrial Average down 0 30 ,MSFT,0
2018-08-23,Buy Cheap Call Options On These 2 Dow Stocks,MSFT,0
2018-08-22,S P 500 bull market now arguably the oldest ever,MSFT,1
2018-08-22,U S  stocks mixed at close of trade  Dow Jones Industrial Average down 0 34 ,MSFT,0
2018-08-22,DNC reports attempted cyber attack on voter database,MSFT,0
2018-08-22,Facebook  Twitter dismantle disinformation campaigns tied to Iran and Russia,MSFT,0
2018-08-21,Fed Boss Powell Feels Trump s Fleeting Loyalty,MSFT,1
2018-08-21,Microsoft s Russian Hacking Revelations Spur U S  Lawmakers  Ire,MSFT,1
2018-08-21,Russian hackers targeted U S  Senate  think tanks  Microsoft,MSFT,0
2018-08-21,The bull that will not die  S P 500 back at a record after months on ice,MSFT,0
2018-08-21,U S  lawmakers seek to impose more sanctions on  menace  Russia,MSFT,1
2018-08-21,Israel to end licensing agreement with Microsoft,MSFT,1
2018-08-21, Bakkt Sheds Light on Future Plans ,MSFT,1
2018-08-21,Slack just raised a whopping  427 million to become a  7 1 billion company  Now  it has to defeat Microsoft,MSFT,1
2018-08-20,Cheetah Mobile  up 12  premarket  sees sequential revenue growth resuming,MSFT,1
2018-08-20,Paul Allen s space firm details plans for rockets  cargo vehicle,MSFT,1
2018-08-15,Former Baidu executive Lu to helm Y Combinator s new China unit,MSFT,1
2018-08-14,U S  hedge funds bet on retail  tech in second quarter as economy sizzled,MSFT,0
2018-08-14,Australia plans law for tech firms to hand over encrypted private data,MSFT,0
2018-08-13,The latest portfolio moves by Third Point,MSFT,1
2018-08-13,Microsoft releases government cloud product  Nadella sells shares,MSFT,1
2018-08-10,Stock Exchange  Is This The Calm Before The Storm  ,MSFT,0
2018-08-09,Factbox  U S  companies with exposure to Russia,MSFT,1
2018-08-09,Dropbox results top estimates on higher subscriber additions,MSFT,1
2018-08-09,Rub U S  The Wrong Way,MSFT,0
2018-08-09,Which Countries Are Best to Start Blockchain Projects ,MSFT,1
2018-08-09, USPTO Unveils Blockchain Related Patents from Microsoft  BT  IBM  Others ,MSFT,1
2018-08-08,S P 500  Dow edge down as oil prices  trade worries weigh,MSFT,0
2018-08-08,Elon Musk s Tesla buyout would reengineer take private deals,MSFT,1
2018-08-08,Bitcoin In Serious Decline,MSFT,0
2018-08-07,Microsoft  Is Parabolic Rise Nearing Termination ,MSFT,1
2018-08-07,Oracle Corp files protest over Pentagon cloud computing contract,MSFT,0
2018-08-07,Amazon and Microsoft nudge S P 500 closer to record high,MSFT,1
2018-08-07,UniCredit cuts ties to Facebook after WSJ banking story,MSFT,0
2018-08-07,India s Ola to launch in Britain as Uber rivalry heats up,MSFT,1
2018-08-06, Bitcoin Plummets to  7 000 Despite Major Announcement ,MSFT,0
2018-08-06,Cryptocurrencies Advance  Starbucks Denies Reports of Bitcoin Payment ,MSFT,0
2018-08-05, No Coffee for Bitcoin   Starbucks Clarifies as Media Misrepresent Its New Crypto Venture,MSFT,0
2018-08-05,Biggest news of the year for bitcoin ,MSFT,0
2018-08-04,Exclusive  India panel wants localization of cloud storage data in possible blow to big tech firms,MSFT,0
2018-08-03,NYSE owner ICE to form new company for digital assets,MSFT,1
